"Discounted and Undiscounted Investment and fixed Costs for building sector by end use, per vintage. (k CAD 2016)"
vintage,sector,Cost_type,Cost,EndUse,Tech_type_1,Tech_type_2,Efficiency,Energy_cat,Costs
2020,Public Building,FixedCosts,Undiscounted,Space Cooling,___,___,Standard,Natural Gas,1470.5164534334642
2020,Public Building,FixedCosts,Undiscounted,Space Cooling,___,___,___,District Cooling,223.20561067338218
2020,Public Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,High,Natural Gas,0.024746617499270505
2020,Public Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,Standard,Electricity,9.547111708556557
2020,Public Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,Standard,Heavy Fuel Oil,0.03606073861298381
2020,Public Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,Standard,Kerosene,0.03605807311618284
2020,Public Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,Standard,Light Fuel Oil,8.85267992001291
2020,Public Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,Standard,Natural Gas,163.92387830159703
2020,Public Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,Standard,Propane,0.025542876923287536
2020,Public Building,FixedCosts,Undiscounted,Space Heating,Heat Pump,___,Standard,Electricity,0.0767052959437349
2020,Public Building,FixedCosts,Undiscounted,Space Heating,___,___,___,District Heating,32.45620839540218
2020,Public Building,FixedCosts,Undiscounted,Water Heating,___,___,Standard,Electricity,15.59993433949775
2020,Public Building,FixedCosts,Undiscounted,Water Heating,___,___,Standard,Heavy Fuel Oil,29.367671952597195
2020,Public Building,FixedCosts,Undiscounted,Water Heating,___,___,Standard,Kerosene,29.379978096297137
2020,Public Building,FixedCosts,Undiscounted,Water Heating,___,___,Standard,Light Fuel Oil,37.66296298012509
2020,Public Building,FixedCosts,Undiscounted,Water Heating,___,___,Standard,Natural Gas,29.405441644411873
2020,Public Building,FixedCosts,Undiscounted,Water Heating,___,___,___,District Heating,359.41112382176715
2020,Residential Building,FixedCosts,Discounted,Clothe Washer,___,___,Standard,Electricity,1415.38964892829
2020,Residential Building,FixedCosts,Discounted,Freezer,___,___,Standard,Electricity,373.24026629576156
2020,Residential Building,FixedCosts,Discounted,Refrigerator,___,___,Standard,Electricity,1537.0283681799663
2020,Residential Building,FixedCosts,Discounted,Space Cooling,Central,___,Standard,Electricity,2244.61556212054
2020,Residential Building,FixedCosts,Discounted,Space Heating,Furnace,___,High,Natural Gas,26612.109770676823
2020,Residential Building,FixedCosts,Discounted,Space Heating,Furnace,___,Medium,Natural Gas,7458.944791589458
2020,Residential Building,FixedCosts,Discounted,Space Heating,Furnace,___,Standard,Biomass,11.6740976618734
2020,Residential Building,FixedCosts,Discounted,Space Heating,Furnace,___,Standard,Wood Pellet,4.0389336103187805
2020,Residential Building,FixedCosts,Discounted,Space Heating,Furnace,___,Standard,Kerosene,0.6166153043697753
2020,Residential Building,FixedCosts,Discounted,Space Heating,Furnace,___,Standard,Light Fuel Oil,124.72525372244604
2020,Residential Building,FixedCosts,Discounted,Space Heating,Heat Pump,___,Standard,Electricity,10586.737298849277
2020,Residential Building,FixedCosts,Discounted,Water Heating,___,___,Standard,Biomass,70.31255196035146
2020,Residential Building,FixedCosts,Discounted,Water Heating,___,___,Standard,Wood Pellet,70.61864118900755
2020,Residential Building,FixedCosts,Discounted,Water Heating,___,___,Standard,Kerosene,72.05316535225984
2020,Residential Building,FixedCosts,Discounted,Water Heating,___,___,Standard,Light Fuel Oil,73.25200961436587
2020,Residential Building,FixedCosts,Discounted,Water Heating,___,___,Standard,Propane,70.70667657517626
2020,Residential Building,FixedCosts,Discounted,Water Heating,___,___,___,District Heating,146.1508962099797
2020,Residential Building,FixedCosts,Undiscounted,Clothe Washer,___,___,Standard,Electricity,1864.5375098148525
2020,Residential Building,FixedCosts,Undiscounted,Freezer,___,___,Standard,Electricity,563.0131578487316
2020,Residential Building,FixedCosts,Undiscounted,Refrigerator,___,___,Standard,Electricity,2168.626297990684
2020,Residential Building,FixedCosts,Undiscounted,Space Cooling,Central,___,Standard,Electricity,3210.055225397692
2020,Residential Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,High,Natural Gas,41749.73328909969
2020,Residential Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,Medium,Natural Gas,11701.776309750247
2020,Residential Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,Standard,Biomass,16.921169502682496
2020,Residential Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,Standard,Wood Pellet,5.854283749354726
2020,Residential Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,Standard,Kerosene,0.9926533492987342
2020,Residential Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,Standard,Light Fuel Oil,200.78797910516013
2020,Residential Building,FixedCosts,Undiscounted,Space Heating,Heat Pump,___,Standard,Electricity,14535.696840705223
2020,Residential Building,FixedCosts,Undiscounted,Water Heating,___,___,Standard,Biomass,93.91873122454443
2020,Residential Building,FixedCosts,Undiscounted,Water Heating,___,___,Standard,Wood Pellet,94.32758442636094
2020,Residential Building,FixedCosts,Undiscounted,Water Heating,___,___,Standard,Kerosene,96.24372436961852
2020,Residential Building,FixedCosts,Undiscounted,Water Heating,___,___,Standard,Light Fuel Oil,97.84505910849016
2020,Residential Building,FixedCosts,Undiscounted,Water Heating,___,___,Standard,Propane,94.44517611577209
2020,Residential Building,FixedCosts,Undiscounted,Water Heating,___,___,___,District Heating,195.21844047292575
2021,Commercial Building,FixedCosts,Discounted,Auxiliary Equipment,___,___,Standard,Electricity,356.7808295153877
2021,Commercial Building,FixedCosts,Discounted,Auxiliary Equipment,___,___,Standard,Natural Gas,35.55349141208967
2021,Commercial Building,FixedCosts,Discounted,Auxiliary Equipment,___,___,Standard,Propane,19.41091872807635
2021,Commercial Building,FixedCosts,Discounted,Auxiliary Motors,___,___,Standard,Electricity,38.09650849318674
2021,Commercial Building,FixedCosts,Discounted,Space Cooling,___,___,Standard,Electricity,513.6920095534655
2021,Commercial Building,FixedCosts,Discounted,Space Cooling,___,___,Standard,Natural Gas,26.54707563299982
2021,Commercial Building,FixedCosts,Discounted,Space Cooling,___,___,___,District Cooling,69.40521250644603
2021,Commercial Building,FixedCosts,Discounted,Space Heating,Furnace,___,High,Natural Gas,7.681719073292916
2021,Commercial Building,FixedCosts,Discounted,Space Heating,Furnace,___,Standard,Electricity,5.1780525653858325
2021,Commercial Building,FixedCosts,Discounted,Space Heating,Furnace,___,Standard,Heavy Fuel Oil,7.04688389956759
2021,Commercial Building,FixedCosts,Discounted,Space Heating,Furnace,___,Standard,Kerosene,7.04058487843013
2021,Commercial Building,FixedCosts,Discounted,Space Heating,Furnace,___,Standard,Light Fuel Oil,7.396161776403793
2021,Commercial Building,FixedCosts,Discounted,Space Heating,Furnace,___,Standard,Natural Gas,54.50076777277354
2021,Commercial Building,FixedCosts,Discounted,Space Heating,Furnace,___,Standard,Propane,30.083523178173824
2021,Commercial Building,FixedCosts,Discounted,Space Heating,Heat Pump,___,Standard,Electricity,89.81062034278713
2021,Commercial Building,FixedCosts,Discounted,Space Heating,___,___,___,District Heating,76.23596741070988
2021,Commercial Building,FixedCosts,Discounted,Water Heating,___,___,Standard,Electricity,14.932338293824133
2021,Commercial Building,FixedCosts,Discounted,Water Heating,___,___,Standard,Heavy Fuel Oil,45.112821120306535
2021,Commercial Building,FixedCosts,Discounted,Water Heating,___,___,Standard,Kerosene,45.10785443819761
2021,Commercial Building,FixedCosts,Discounted,Water Heating,___,___,Standard,Light Fuel Oil,45.801935480123916
2021,Commercial Building,FixedCosts,Discounted,Water Heating,___,___,Standard,Natural Gas,72.2236636932928
2021,Commercial Building,FixedCosts,Discounted,Water Heating,___,___,Standard,Propane,29.325504741243904
2021,Commercial Building,FixedCosts,Discounted,Water Heating,___,___,___,District Heating,24.346808354330186
2021,Commercial Building,FixedCosts,Undiscounted,Auxiliary Equipment,___,___,Standard,Electricity,470.7507834719377
2021,Commercial Building,FixedCosts,Undiscounted,Auxiliary Equipment,___,___,Standard,Natural Gas,46.91068732627122
2021,Commercial Building,FixedCosts,Undiscounted,Auxiliary Equipment,___,___,Standard,Propane,25.611536392142245
2021,Commercial Building,FixedCosts,Undiscounted,Auxiliary Motors,___,___,Standard,Electricity,50.266044969603726
2021,Commercial Building,FixedCosts,Undiscounted,Space Cooling,___,___,Standard,Electricity,756.6770629946733
2021,Commercial Building,FixedCosts,Undiscounted,Space Cooling,___,___,Standard,Natural Gas,37.542884034160025
2021,Commercial Building,FixedCosts,Undiscounted,Space Cooling,___,___,___,District Cooling,102.23505793198963
2021,Commercial Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,High,Natural Gas,11.935090028647608
2021,Commercial Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,Standard,Electricity,8.151660135582473
2021,Commercial Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,Standard,Heavy Fuel Oil,11.093707883188088
2021,Commercial Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,Standard,Kerosene,11.083791514273127
2021,Commercial Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,Standard,Light Fuel Oil,11.64356606034902
2021,Commercial Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,Standard,Natural Gas,85.79900076368804
2021,Commercial Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,Standard,Propane,46.740782119815016
2021,Commercial Building,FixedCosts,Undiscounted,Space Heating,Heat Pump,___,Standard,Electricity,130.5172028446018
2021,Commercial Building,FixedCosts,Undiscounted,Space Heating,___,___,___,District Heating,118.44785337584966
2021,Commercial Building,FixedCosts,Undiscounted,Water Heating,___,___,Standard,Electricity,20.543971374973395
2021,Commercial Building,FixedCosts,Undiscounted,Water Heating,___,___,Standard,Heavy Fuel Oil,62.06640162466628
2021,Commercial Building,FixedCosts,Undiscounted,Water Heating,___,___,Standard,Kerosene,62.05956844334755
2021,Commercial Building,FixedCosts,Undiscounted,Water Heating,___,___,Standard,Light Fuel Oil,63.014487946018036
2021,Commercial Building,FixedCosts,Undiscounted,Water Heating,___,___,Standard,Natural Gas,99.36560840738397
2021,Commercial Building,FixedCosts,Undiscounted,Water Heating,___,___,Standard,Propane,40.34614794455427
2021,Commercial Building,FixedCosts,Undiscounted,Water Heating,___,___,___,District Heating,33.4964373336085
2021,Public Building,FixedCosts,Discounted,Auxiliary Equipment,___,___,Standard,Electricity,42.991379527801094
2021,Public Building,FixedCosts,Discounted,Auxiliary Equipment,___,___,Standard,Natural Gas,5.161137192648514
2021,Public Building,FixedCosts,Discounted,Auxiliary Equipment,___,___,Standard,Propane,0.03472273657428244
2021,Public Building,FixedCosts,Discounted,Auxiliary Motors,___,___,Standard,Electricity,9.556442971407225
2021,Public Building,FixedCosts,Discounted,Space Cooling,___,___,Standard,Electricity,142.13298514902075
2021,Public Building,FixedCosts,Discounted,Space Cooling,___,___,Standard,Natural Gas,76.82292116845338
2021,Public Building,FixedCosts,Discounted,Space Cooling,___,___,___,District Cooling,132.8630642291991
2021,Public Building,FixedCosts,Discounted,Space Heating,Furnace,___,High,Natural Gas,0.014178941395099127
2021,Public Building,FixedCosts,Discounted,Space Heating,Furnace,___,Standard,Electricity,5.912821810097848
2021,Public Building,FixedCosts,Discounted,Space Heating,Furnace,___,Standard,Heavy Fuel Oil,0.020404380255478954
2021,Public Building,FixedCosts,Discounted,Space Heating,Furnace,___,Standard,Kerosene,0.020407627031619333
2021,Public Building,FixedCosts,Discounted,Space Heating,Furnace,___,Standard,Light Fuel Oil,5.48235598574381
2021,Public Building,FixedCosts,Discounted,Space Heating,Furnace,___,Standard,Natural Gas,104.12090166993386
2021,Public Building,FixedCosts,Discounted,Space Heating,Furnace,___,Standard,Propane,0.014624542638485236
2021,Public Building,FixedCosts,Discounted,Space Heating,Heat Pump,___,Standard,Electricity,0.0463817707388342
2021,Public Building,FixedCosts,Discounted,Space Heating,___,___,___,District Heating,20.908048047591627
2021,Public Building,FixedCosts,Discounted,Water Heating,___,___,Standard,Electricity,9.887620569880408
2021,Public Building,FixedCosts,Discounted,Water Heating,___,___,Standard,Heavy Fuel Oil,19.02433956046427
2021,Public Building,FixedCosts,Discounted,Water Heating,___,___,Standard,Kerosene,19.035525763265554
2021,Public Building,FixedCosts,Discounted,Water Heating,___,___,Standard,Light Fuel Oil,25.124641349889743
2021,Public Building,FixedCosts,Discounted,Water Heating,___,___,Standard,Natural Gas,15.398154299028054
2021,Public Building,FixedCosts,Discounted,Water Heating,___,___,___,District Heating,221.1645183222162
2021,Public Building,FixedCosts,Undiscounted,Auxiliary Equipment,___,___,Standard,Electricity,56.72453204041598
2021,Public Building,FixedCosts,Undiscounted,Auxiliary Equipment,___,___,Standard,Natural Gas,6.809809205123392
2021,Public Building,FixedCosts,Undiscounted,Auxiliary Equipment,___,___,Standard,Propane,0.045814556429042065
2021,Public Building,FixedCosts,Undiscounted,Auxiliary Motors,___,___,Standard,Electricity,12.609150054685939
2021,Public Building,FixedCosts,Undiscounted,Space Cooling,___,___,Standard,Electricity,209.36430342904276
2021,Public Building,FixedCosts,Undiscounted,Space Cooling,___,___,Standard,Natural Gas,108.64300311132808
2021,Public Building,FixedCosts,Undiscounted,Space Cooling,___,___,___,District Cooling,206.42939658788197
2021,Public Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,High,Natural Gas,0.022029826975810504
2021,Public Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,Standard,Electricity,9.308386353661078
2021,Public Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,Standard,Heavy Fuel Oil,0.03212203256330987
2021,Public Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,Standard,Kerosene,0.0321271438701764
2021,Public Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,Standard,Light Fuel Oil,8.630716311534734
2021,Public Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,Standard,Natural Gas,163.91455913319004
2021,Public Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,Standard,Propane,0.02272215780774377
2021,Public Building,FixedCosts,Undiscounted,Space Heating,Heat Pump,___,Standard,Electricity,0.0674042664075465
2021,Public Building,FixedCosts,Undiscounted,Space Heating,___,___,___,District Heating,32.4848427012739
2021,Public Building,FixedCosts,Undiscounted,Water Heating,___,___,Standard,Electricity,13.603428341710838
2021,Public Building,FixedCosts,Undiscounted,Water Heating,___,___,Standard,Heavy Fuel Oil,26.17376325579213
2021,Public Building,FixedCosts,Undiscounted,Water Heating,___,___,Standard,Kerosene,26.189153278816143
2021,Public Building,FixedCosts,Undiscounted,Water Heating,___,___,Standard,Light Fuel Oil,34.56658311257832
2021,Public Building,FixedCosts,Undiscounted,Water Heating,___,___,Standard,Natural Gas,21.184842917568417
2021,Public Building,FixedCosts,Undiscounted,Water Heating,___,___,___,District Heating,343.62340149815066
2021,Residential Building,FixedCosts,Discounted,Clothe Washer,___,___,Standard,Electricity,1092.6109467980555
2021,Residential Building,FixedCosts,Discounted,Freezer,___,___,Standard,Electricity,288.4894863387967
2021,Residential Building,FixedCosts,Discounted,Refrigerator,___,___,Standard,Electricity,1153.6697594993702
